ITEM: TIMESTEP
5811
ITEM: NUMBER OF ATOMS
2272
ITEM: BOX BOUNDS pp pp pp
-2.1977204902229017e+00 1.2859395849022266e+02
2.2466831253964842e-02 1.8034138168745997e+01
3.5896127169245312e-02 1.1384103872830766e+01
ITEM: ATOMS id type x y z c_eng
1647 1 69.6709 5.87623 4.45245 -4.02531
1648 1 69.6709 5.87623 7.2895 -4.02531
1649 1 72.4264 6.72367 4.4437 -4.11515
1650 1 71.5031 4.93793 5.86489 -4.13901
1651 1 72.4264 6.72367 7.28075 -4.11515
1652 1 73.3221 4.02175 4.44147 -4.12547
1653 1 73.3221 4.02175 7.27852 -4.12547
1654 1 74.235 5.81378 5.85759 -4.11917
1655 1 76.0464 4.90291 4.43436 -4.12074
1656 1 76.0464 4.90291 7.27142 -4.12074
1657 1 76.9516 6.69926 5.85054 -4.12238
1658 1 78.7649 5.78731 4.42731 -4.122
1659 1 77.8588 3.99147 5.84818 -4.12144
1660 1 78.7649 5.78731 7.26436 -4.122
1661 1 80.5779 4.87548 5.84112 -4.12186
1662 1 81.4845 6.671 4.42024 -4.12174
1663 1 81.4845 6.671 7.25729 -4.12174
1664 1 82.3909 3.96369 4.41789 -4.12181
1665 1 82.3909 3.96369 7.25494 -4.12181
1666 1 83.2974 5.75925 5.83406 -4.12177
1667 1 85.1104 4.84749 4.41082 -4.12178
1668 1 85.1104 4.84749 7.24788 -4.12178
1669 1 86.0168 6.64307 5.827 -4.12179
1670 1 86.9233 3.93573 5.82464 -4.12179
1671 1 87.8298 5.73131 4.40376 -4.12179
1672 1 87.8298 5.73131 7.24081 -4.12179
1673 1 89.6428 4.81954 5.81758 -4.12179
1674 1 91.4557 3.90777 4.39434 -4.12179
1675 1 90.5492 6.61512 4.3967 -4.12179
1676 1 91.4557 3.90777 7.2314 -4.12179
1677 1 90.5492 6.61512 7.23375 -4.12179
1678 1 92.3622 5.70335 5.81051 -4.12179
1679 1 94.1751 4.79159 4.38728 -4.12179
1680 1 95.0816 6.58716 5.80345 -4.12179
1681 1 94.1751 4.79159 7.22433 -4.12179
1682 1 95.9881 3.87982 5.8011 -4.12179
1683 1 96.8946 5.6754 4.38022 -4.12179
1684 1 96.8946 5.6754 7.21727 -4.12179
1685 1 98.7075 4.76363 5.79403 -4.12179
1686 1 99.614 6.55921 4.37315 -4.12179
1687 1 99.614 6.55921 7.21021 -4.12179
1688 1 100.52 3.85187 4.3708 -4.12179
1689 1 101.427 5.64744 5.78697 -4.12179
1690 1 100.52 3.85187 7.20785 -4.12179
1691 1 103.24 4.73568 4.36374 -4.12179
1692 1 104.146 6.53125 5.77991 -4.12179
1693 1 103.24 4.73568 7.20079 -4.12179
1694 1 105.053 3.82391 5.77755 -4.12179
1695 1 105.959 5.61949 4.35667 -4.12179
1696 1 105.959 5.61949 7.19373 -4.12179
1697 1 107.772 4.70772 5.77049 -4.12179
1698 1 108.679 6.5033 4.34961 -4.12179
1699 1 108.679 6.5033 7.18666 -4.12179
1700 1 109.585 3.79596 4.34726 -4.12179
1701 1 110.492 5.59154 5.76343 -4.12178
1702 1 109.585 3.79596 7.18431 -4.12179
1703 1 112.305 4.67978 4.34019 -4.12177
1704 1 112.305 4.67978 7.17725 -4.12177
1272 1 115.024 5.56355 4.33313 -4.12186
1705 1 115.024 5.56355 7.17018 -4.12186
1706 1 113.211 6.47534 5.75637 -4.12181
2154 1 114.118 3.76803 5.75401 -4.12174
1191 1 118.651 3.73977 4.32371 -4.12238
1277 1 117.743 6.44756 4.32607 -4.12144
1623 1 118.651 3.73977 7.16076 -4.12238
1624 1 116.837 4.65172 5.74695 -4.122
1709 1 117.743 6.44756 7.16312 -4.12144
1195 1 121.367 4.62524 4.31667 -4.11917
1628 1 121.367 4.62524 7.15372 -4.11917
1712 1 119.556 5.53612 5.73989 -4.12074
1631 1 123.176 3.71535 5.73055 -4.11517
1285 1 124.099 5.50112 4.30936 -4.13902
1715 1 122.28 6.41729 5.73279 -4.12546
1718 1 124.099 5.50112 7.14642 -4.13902
1204 1 127.862 3.75799 4.28664 -4.09935
1637 1 127.862 3.75799 7.12369 -4.09935
1290 1 126.722 6.39878 4.30624 -3.90023
1634 1 125.931 4.56282 5.72182 -4.02523
1723 1 126.722 6.39878 7.14329 -3.90023
590 1 -0.973872 8.9605 4.27389 -4.02516
591 1 -0.973872 8.9605 7.11094 -4.02516
595 1 0.860284 9.87045 5.6866 -4.14166
673 1 -1.7655 10.812 5.69073 -3.91134
593 1 1.78457 8.06771 4.26543 -4.11535
594 1 1.78457 8.06771 7.10248 -4.11535
596 1 3.59619 8.94584 5.67922 -4.11827
679 1 2.68274 10.7545 4.26319 -4.1258
680 1 2.68274 10.7545 7.10024 -4.1258
599 1 6.32183 8.01579 5.6734 -4.1306
600 1 5.41006 9.82409 4.25559 -4.11669
601 1 5.41006 9.82409 7.09264 -4.11669
687 1 7.2217 10.7002 5.66649 -4.11587
603 1 8.14998 8.89612 4.25827 -4.08319
604 1 8.14998 8.89612 7.09532 -4.08319
605 1 9.95483 9.77773 5.73012 -3.96944
527 1 12.9748 7.26907 5.31596 -3.84133
85 1 12.1553 9.75383 4.98181 -3.84132
606 1 10.9287 7.80565 4.05216 -3.97599
607 1 10.9287 7.80565 6.88922 -3.97599
609 1 15.1752 7.2451 4.56756 -3.96936
610 1 15.1752 7.2451 7.40461 -3.96936
608 1 14.2015 9.21724 6.24558 -3.97603
612 1 16.1127 9.9284 4.65809 -3.99799
613 1 16.1127 9.9284 7.49514 -3.99799
611 1 16.98 8.12665 6.0394 -4.08298
615 1 18.8078 9.0068 4.62426 -4.12998
616 1 18.8078 9.0068 7.46131 -4.12998
699 1 17.9087 10.8258 6.04969 -4.11622
617 1 20.6261 9.88888 6.0391 -4.1233
620 1 21.5362 8.07841 4.61843 -4.12104
621 1 21.5362 8.07841 7.45548 -4.12104
703 1 22.4433 10.7692 4.61598 -4.12229
704 1 22.4433 10.7692 7.45303 -4.12229
622 1 23.3522 8.95813 6.03217 -4.12145
623 1 26.0767 8.02644 6.02505 -4.12185
624 1 25.1686 9.838 4.6089 -4.12167
625 1 25.1686 9.838 7.44595 -4.12167
709 1 26.985 10.7179 6.02268 -4.12175
627 1 27.8932 8.90642 4.60179 -4.12181
628 1 27.8932 8.90642 7.43884 -4.12181
631 1 29.7097 9.78639 6.01558 -4.12179
629 1 30.6179 7.97492 4.59468 -4.12178
630 1 30.6179 7.97492 7.43173 -4.12178
634 1 32.4344 8.85488 6.00847 -4.12178
716 1 31.5262 10.6664 4.59231 -4.12179
717 1 31.5262 10.6664 7.42937 -4.12179
635 1 34.2509 9.73484 4.58521 -4.12179
636 1 34.2509 9.73484 7.42226 -4.12179
637 1 35.1591 7.92336 6.00137 -4.12179
721 1 36.0674 10.6148 5.999 -4.12179
638 1 36.9756 8.80332 4.5781 -4.12179
639 1 36.9756 8.80332 7.41515 -4.12179
643 1 38.7921 9.68328 5.99189 -4.12179
641 1 39.7003 7.87181 4.571 -4.12179
642 1 39.7003 7.87181 7.40805 -4.12179
646 1 41.5168 8.75177 5.98479 -4.12179
728 1 40.6086 10.5632 4.56863 -4.12179
729 1 40.6086 10.5632 7.40568 -4.12179
647 1 43.3333 9.63173 4.56152 -4.12179
648 1 43.3333 9.63173 7.39857 -4.12179
651 1 44.2415 7.82025 5.97768 -4.12179
733 1 45.1498 10.5117 5.97531 -4.12179
650 1 46.058 8.70022 4.55442 -4.12179
652 1 46.058 8.70022 7.39147 -4.12179
653 1 48.7827 7.7687 4.54731 -4.12179
654 1 48.7827 7.7687 7.38436 -4.12179
655 1 47.8745 9.58018 5.96821 -4.12179
739 1 49.691 10.4601 4.54494 -4.12179
740 1 49.691 10.4601 7.38199 -4.12179
658 1 50.5992 8.64866 5.9611 -4.12178
659 1 53.324 7.71715 5.95399 -4.12177
660 1 52.4157 9.52862 4.53784 -4.12178
661 1 52.4157 9.52862 7.37489 -4.12178
663 1 55.1404 8.59707 4.53073 -4.12176
664 1 55.1404 8.59707 7.36779 -4.12176
747 1 54.2322 10.4086 5.95162 -4.12187
665 1 57.865 7.66474 4.52357 -4.12178
666 1 57.865 7.66474 7.36063 -4.12178
668 1 56.9567 9.47743 5.94454 -4.12403
667 1 59.6748 8.55764 5.93704 -4.00083
751 1 58.7757 10.3559 4.52141 -4.08817
752 1 58.7757 10.3559 7.35846 -4.08817
671 1 61.5541 9.36145 4.51203 -3.90585
672 1 61.5541 9.36145 7.34909 -3.90585
1727 1 63.9595 9.57398 4.48708 -3.93741
1728 1 63.9595 9.57398 7.32413 -3.93741
1726 1 64.8433 7.73128 5.90514 -3.91012
1729 1 65.7827 10.4868 5.90048 -3.99193
1730 1 66.5765 8.63582 4.48386 -3.90988
1731 1 66.5765 8.63582 7.32092 -3.90988
1732 1 68.8797 8.54304 4.44946 -3.90002
1733 1 68.8797 8.54304 7.28651 -3.90002
1734 1 69.6709 10.3792 5.87097 -4.02531
1735 1 70.6222 7.62395 5.86645 -4.04796
1736 1 71.5031 9.44084 4.44637 -4.13901
1737 1 71.5031 9.44084 7.28342 -4.13901
1738 1 73.3221 8.52466 5.85999 -4.12547
1739 1 74.235 10.3167 4.43906 -4.11917
1740 1 74.235 10.3167 7.27611 -4.11917
1741 1 75.1377 7.61158 4.43673 -4.12352
1742 1 75.1377 7.61158 7.27378 -4.12352
1743 1 76.0464 9.40583 5.85289 -4.12074
1744 1 77.8588 8.49438 4.42966 -4.12144
1745 1 78.7649 10.2902 5.84583 -4.122
1746 1 77.8588 8.49438 7.26671 -4.12144
1747 1 79.6716 7.58273 5.84348 -4.12166
1748 1 80.5779 9.3784 4.4226 -4.12186
1749 1 80.5779 9.3784 7.25965 -4.12186
1750 1 82.3909 8.46661 5.83641 -4.12181
1751 1 83.2974 10.2622 4.41553 -4.12177
1752 1 83.2974 10.2622 7.25259 -4.12177
1753 1 84.2039 7.55484 4.41318 -4.1218
1754 1 85.1104 9.35041 5.82935 -4.12178
1755 1 84.2039 7.55484 7.25023 -4.1218
1756 1 86.9233 8.43864 4.40612 -4.12179
1757 1 86.9233 8.43864 7.24317 -4.12179
1758 1 88.7363 7.52688 5.81993 -4.12179
1759 1 87.8298 10.2342 5.82229 -4.12179
1760 1 89.6428 9.32246 4.39905 -4.12179
1761 1 89.6428 9.32246 7.2361 -4.12179
1762 1 91.4557 8.41069 5.81287 -4.12179
1763 1 92.3622 10.2063 4.39199 -4.12179
1764 1 92.3622 10.2063 7.22904 -4.12179
1765 1 93.2687 7.49893 4.38963 -4.12179
1766 1 93.2687 7.49893 7.22669 -4.12179
1767 1 94.1751 9.2945 5.80581 -4.12179
1768 1 95.9881 8.38274 4.38257 -4.12179
1769 1 95.9881 8.38274 7.21962 -4.12179
1770 1 97.8011 7.47097 5.79639 -4.12179
1771 1 96.8946 10.1783 5.79874 -4.12179
1772 1 98.7075 9.26655 4.37551 -4.12179
1773 1 98.7075 9.26655 7.21256 -4.12179
1774 1 100.52 8.35478 5.78933 -4.12179
1775 1 101.427 10.1504 4.36845 -4.12179
1776 1 101.427 10.1504 7.2055 -4.12179
1777 1 102.333 7.44302 4.36609 -4.12179
1778 1 102.333 7.44302 7.20314 -4.12179
1779 1 103.24 9.2386 5.78226 -4.12179
1780 1 105.053 8.32683 4.35903 -4.12179
1781 1 105.053 8.32683 7.19608 -4.12179
1782 1 105.959 10.1224 5.7752 -4.12179
1783 1 107.772 9.21064 4.35197 -4.12179
1784 1 106.866 7.41507 5.77285 -4.12179
1785 1 107.772 9.21064 7.18902 -4.12179
1786 1 111.398 7.38711 4.34255 -4.1218
1787 1 109.585 8.29888 5.76578 -4.12179
1788 1 110.492 10.0945 4.3449 -4.12178
1789 1 111.398 7.38711 7.1796 -4.1218
1790 1 110.492 10.0945 7.18195 -4.12178
1791 1 112.305 9.1827 5.75872 -4.12177
1792 1 115.024 10.0665 5.75166 -4.12186
1892 1 114.118 8.27095 4.33549 -4.12174
2211 1 114.118 8.27095 7.17254 -4.12174
1362 1 116.837 9.15464 4.32842 -4.122
1707 1 115.93 7.35922 5.7493 -4.12166
1710 1 118.651 8.24269 5.74224 -4.12238
1796 1 116.837 9.15464 7.16547 -4.122
1281 1 120.464 7.33037 4.319 -4.12351
1714 1 120.464 7.33037 7.15605 -4.12351
1365 1 119.556 10.039 4.32136 -4.12074
1798 1 119.556 10.039 7.15842 -4.12074
1799 1 121.367 9.12816 5.73519 -4.11917
1717 1 124.98 7.31799 5.72633 -4.04801
1287 1 123.176 8.21827 4.31203 -4.11517
1719 1 123.176 8.21827 7.14908 -4.11517
1804 1 124.099 10.004 5.72789 -4.13902
1376 1 125.931 9.06573 4.3033 -4.02523
1724 1 127.862 8.26091 5.70517 -4.09935
1808 1 125.931 9.06573 7.14035 -4.02523
676 1 -0.973872 13.4634 5.69241 -4.02516
677 1 -0.0245806 11.7031 4.26976 -4.03228
678 1 -0.0245806 11.7031 7.10681 -4.03228
761 1 0.860284 14.3734 4.26807 -4.14166
762 1 0.860284 14.3734 7.10512 -4.14166
681 1 1.78457 12.5706 5.68395 -4.11535
682 1 3.59619 13.4488 4.2607 -4.11827
683 1 3.59619 13.4488 7.09775 -4.11827
684 1 4.50272 11.6361 5.67709 -4.12516
685 1 6.32183 12.5187 4.25488 -4.1306
686 1 6.32183 12.5187 7.09193 -4.1306
766 1 5.41006 14.327 5.67411 -4.11669
688 1 9.01759 11.5975 4.22103 -3.99786
689 1 9.01759 11.5975 7.05809 -3.99786
690 1 8.14998 13.399 5.67679 -4.08319
773 1 9.95483 14.2806 4.31159 -3.96944
774 1 9.95483 14.2806 7.14864 -3.96944
171 1 12.1553 14.2567 6.40034 -3.84132
691 1 12.9748 11.772 3.89743 -3.84133
692 1 12.9748 11.772 6.73448 -3.84133
693 1 10.9287 12.3086 5.47069 -3.97599
694 1 14.2015 13.7202 4.82706 -3.97603
697 1 15.1752 11.748 5.98608 -3.96936
778 1 16.1127 14.4313 6.07661 -3.99799
696 1 16.98 12.6296 4.62087 -4.08298
698 1 16.98 12.6296 7.45792 -4.08298
700 1 19.7209 11.7022 4.62355 -4.11779
701 1 19.7209 11.7022 7.4606 -4.11779
702 1 18.8078 13.5097 6.04279 -4.12998
784 1 20.6261 14.3918 4.62058 -4.1233
785 1 20.6261 14.3918 7.45763 -4.1233
705 1 21.5362 12.5813 6.03695 -4.12104
706 1 23.3522 13.461 4.61364 -4.12145
707 1 23.3522 13.461 7.45069 -4.12145
708 1 24.2601 11.6493 6.02979 -4.12199
710 1 26.0767 12.5294 4.60653 -4.12185
711 1 26.0767 12.5294 7.44358 -4.12185
792 1 25.1686 14.3409 6.02742 -4.12167
712 1 28.8014 11.5979 4.59942 -4.12177
713 1 28.8014 11.5979 7.43647 -4.12177
715 1 27.8932 13.4093 6.02031 -4.12181
796 1 29.7097 14.2893 4.59705 -4.12179
797 1 29.7097 14.2893 7.4341 -4.12179
714 1 30.6179 12.4778 6.01321 -4.12178
719 1 32.4344 13.3578 4.58995 -4.12178
720 1 32.4344 13.3578 7.427 -4.12178
718 1 33.3426 11.5463 6.0061 -4.12179
722 1 35.1591 12.4263 4.58284 -4.12179
723 1 35.1591 12.4263 7.41989 -4.12179
804 1 34.2509 14.2378 6.00373 -4.12179
724 1 36.9756 13.3062 5.99663 -4.12179
725 1 37.8838 11.4948 4.57573 -4.12179
726 1 37.8838 11.4948 7.41279 -4.12179
808 1 38.7921 14.1862 4.57337 -4.12179
809 1 38.7921 14.1862 7.41042 -4.12179
727 1 39.7003 12.3747 5.98952 -4.12179
730 1 42.4251 11.4432 5.98242 -4.12179
731 1 41.5168 13.2547 4.56626 -4.12179
732 1 41.5168 13.2547 7.40331 -4.12179
814 1 43.3333 14.1346 5.98005 -4.12179
734 1 44.2415 12.3232 4.55915 -4.12179
735 1 44.2415 12.3232 7.39621 -4.12179
736 1 46.058 13.2031 5.97294 -4.12179
737 1 46.9663 11.3917 4.55205 -4.12179
738 1 46.9663 11.3917 7.3891 -4.12179
741 1 48.7827 12.2716 5.96584 -4.12179
821 1 47.8745 14.0831 4.54968 -4.12179
822 1 47.8745 14.0831 7.38673 -4.12179
742 1 51.5075 11.3401 5.95873 -4.12179
745 1 50.5992 13.1516 4.54257 -4.12178
746 1 50.5992 13.1516 7.37963 -4.12178
743 1 53.324 12.2201 4.53547 -4.12177
744 1 53.324 12.2201 7.37252 -4.12177
826 1 52.4157 14.0315 5.95636 -4.12178
750 1 55.1404 13.1 5.94926 -4.12176
748 1 56.0487 11.2885 4.52836 -4.1212
749 1 56.0487 11.2885 7.36541 -4.1212
753 1 57.865 12.1677 5.9421 -4.12178
833 1 56.9567 13.9803 4.52601 -4.12403
834 1 56.9567 13.9803 7.36306 -4.12403
754 1 59.6748 13.0606 4.51852 -4.00083
755 1 59.6748 13.0606 7.35557 -4.00083
756 1 60.5807 11.2388 5.93591 -3.91525
840 1 61.5541 13.8644 5.93056 -3.90585
1811 1 62.9748 11.4405 5.91119 -3.89723
1812 1 63.9595 14.0769 5.90561 -3.93741
1813 1 64.8433 12.2342 4.48662 -3.91012
1814 1 64.8433 12.2342 7.32367 -3.91012
1815 1 66.5765 13.1387 5.90239 -3.90988
1816 1 67.7404 11.1843 4.46922 -4.10296
1817 1 67.7404 11.1843 7.30627 -4.10296
1818 1 68.8797 13.046 5.86799 -3.90002
1819 1 70.6222 12.1269 4.44792 -4.04796
1820 1 70.6222 12.1269 7.28497 -4.04796
1821 1 72.4264 11.2266 5.86223 -4.11515
1822 1 71.5031 13.9438 5.86489 -4.13901
1823 1 73.3221 13.0276 4.44147 -4.12547
1824 1 73.3221 13.0276 7.27852 -4.12547
1825 1 75.1377 12.1145 5.85526 -4.12352
1826 1 76.0464 13.9087 4.43436 -4.12074
1827 1 76.0464 13.9087 7.27142 -4.12074
1828 1 76.9516 11.2022 4.43202 -4.12238
1829 1 76.9516 11.2022 7.26907 -4.12238
1830 1 77.8588 12.9973 5.84818 -4.12144
1831 1 79.6716 12.0856 4.42495 -4.12166
1832 1 79.6716 12.0856 7.262 -4.12166
1833 1 80.5779 13.8813 5.84112 -4.12186
1834 1 81.4845 11.1739 5.83877 -4.12174
1835 1 82.3909 12.9695 4.41789 -4.12181
1836 1 82.3909 12.9695 7.25494 -4.12181
1837 1 85.1104 13.8533 4.41082 -4.12178
1838 1 84.2039 12.0578 5.8317 -4.1218
1839 1 85.1104 13.8533 7.24788 -4.12178
1840 1 86.0168 11.146 4.40847 -4.12179
1841 1 86.0168 11.146 7.24552 -4.12179
1842 1 86.9233 12.9416 5.82464 -4.12179
1843 1 88.7363 12.0298 4.40141 -4.12179
1844 1 88.7363 12.0298 7.23846 -4.12179
1845 1 89.6428 13.8254 5.81758 -4.12179
1846 1 91.4557 12.9136 4.39434 -4.12179
1847 1 90.5492 11.118 5.81522 -4.12179
1848 1 91.4557 12.9136 7.2314 -4.12179
1849 1 93.2687 12.0018 5.80816 -4.12179
1850 1 95.0816 11.0901 4.38493 -4.12179
1851 1 94.1751 13.7974 4.38728 -4.12179
1852 1 95.0816 11.0901 7.22198 -4.12179
1853 1 94.1751 13.7974 7.22433 -4.12179
1854 1 95.9881 12.8857 5.8011 -4.12179
1855 1 97.8011 11.9739 4.37786 -4.12179
1856 1 97.8011 11.9739 7.21491 -4.12179
1857 1 98.7075 13.7695 5.79403 -4.12179
1858 1 99.614 11.0621 5.79168 -4.12179
1859 1 100.52 12.8577 4.3708 -4.12179
1860 1 100.52 12.8577 7.20785 -4.12179
1861 1 102.333 11.9459 5.78462 -4.12179
1862 1 104.146 11.0342 4.36138 -4.12179
1863 1 103.24 13.7415 4.36374 -4.12179
1864 1 104.146 11.0342 7.19843 -4.12179
1865 1 103.24 13.7415 7.20079 -4.12179
1866 1 105.053 12.8297 5.77755 -4.12179
1867 1 106.866 11.918 4.35432 -4.12179
1868 1 107.772 13.7136 5.77049 -4.12179
1869 1 106.866 11.918 7.19137 -4.12179
1870 1 108.679 11.0062 5.76814 -4.12179
1871 1 109.585 12.8018 4.34726 -4.12179
1872 1 111.398 11.89 5.76107 -4.1218
1873 1 109.585 12.8018 7.18431 -4.12179
1874 1 112.305 13.6856 4.34019 -4.12177
1875 1 112.305 13.6856 7.17725 -4.12177
1876 1 113.211 10.9783 4.33784 -4.12181
1878 1 113.211 10.9783 7.17489 -4.12181
2270 1 114.118 12.7739 5.75401 -4.12174
1360 1 115.93 11.8621 4.33078 -4.12166
1449 1 118.651 12.7456 4.32371 -4.12238
1794 1 115.93 11.8621 7.16783 -4.12166
1795 1 117.743 10.9505 5.7446 -4.12144
1879 1 116.837 13.6576 5.74695 -4.122
1880 1 118.651 12.7456 7.16076 -4.12238
1455 1 121.367 13.6311 4.31667 -4.11917
1800 1 120.464 11.8333 5.73752 -4.12351
1885 1 121.367 13.6311 7.15372 -4.11917
1369 1 122.28 10.9202 4.31426 -4.12546
1803 1 122.28 10.9202 7.15132 -4.12546
1372 1 124.98 11.8209 4.3078 -4.04801
1805 1 124.98 11.8209 7.14485 -4.04801
1888 1 123.176 12.7212 5.73055 -4.11517
1809 1 126.722 10.9017 5.72476 -3.90023
1463 1 127.862 12.7638 4.28664 -4.09935
1893 1 125.931 13.5687 5.72182 -4.02523
1895 1 127.862 12.7638 7.12369 -4.09935
424 1 -0.973872 17.9663 4.27389 -4.02516
425 1 -0.973872 17.9663 7.11094 -4.02516
758 1 -1.7655 15.3149 4.27221 -3.91134
759 1 -1.7655 15.3149 7.10926 -3.91134
760 1 -0.0245806 16.206 5.68828 -4.03228
429 1 3.59619 17.9517 5.67922 -4.11827
763 1 1.78457 17.0735 4.26543 -4.11535
764 1 1.78457 17.0735 7.10248 -4.11535
765 1 2.68274 15.2574 5.68171 -4.1258
767 1 6.32183 17.0216 5.6734 -4.1306
768 1 4.50272 16.139 4.25857 -4.12516
769 1 4.50272 16.139 7.09562 -4.12516
770 1 7.2217 15.2031 4.24797 -4.11587
771 1 7.2217 15.2031 7.08502 -4.11587
436 1 8.14998 17.902 4.25827 -4.08319
437 1 8.14998 17.902 7.09532 -4.08319
772 1 9.01759 16.1004 5.63956 -3.99786
775 1 10.9287 16.8115 4.05216 -3.97599
776 1 10.9287 16.8115 6.88922 -3.97599
777 1 12.9748 16.2749 5.31596 -3.84133
780 1 15.1752 16.2509 4.56756 -3.96936
781 1 15.1752 16.2509 7.40461 -3.96936
779 1 16.98 17.1325 6.0394 -4.08298
449 1 18.8078 18.0126 4.62426 -4.12998
450 1 18.8078 18.0126 7.46131 -4.12998
782 1 17.9087 15.3287 4.63117 -4.11622
783 1 17.9087 15.3287 7.46822 -4.11622
786 1 19.7209 16.2051 6.04207 -4.11779
787 1 21.5362 17.0842 4.61843 -4.12104
788 1 21.5362 17.0842 7.45548 -4.12104
789 1 22.4433 15.2721 6.03451 -4.12229
454 1 23.3522 17.964 6.03217 -4.12145
790 1 24.2601 16.1523 4.61126 -4.12199
791 1 24.2601 16.1523 7.44831 -4.12199
793 1 26.0767 17.0323 6.02505 -4.12185
794 1 26.985 15.2208 4.60416 -4.12175
795 1 26.985 15.2208 7.44121 -4.12175
461 1 27.8932 17.9123 4.60179 -4.12181
462 1 27.8932 17.9123 7.43884 -4.12181
800 1 28.8014 16.1008 6.01795 -4.12177
466 1 32.4344 17.8607 6.00847 -4.12178
798 1 30.6179 16.9808 4.59468 -4.12178
799 1 30.6179 16.9808 7.43173 -4.12178
802 1 31.5262 15.1693 6.01084 -4.12179
801 1 33.3426 16.0492 4.58758 -4.12179
803 1 33.3426 16.0492 7.42463 -4.12179
805 1 35.1591 16.9292 6.00137 -4.12179
806 1 36.0674 15.1177 4.58047 -4.12179
807 1 36.0674 15.1177 7.41752 -4.12179
470 1 36.9756 17.8092 4.5781 -4.12179
471 1 36.9756 17.8092 7.41515 -4.12179
812 1 37.8838 15.9977 5.99426 -4.12179
810 1 39.7003 16.8776 4.571 -4.12179
811 1 39.7003 16.8776 7.40805 -4.12179
480 1 41.5168 17.7576 5.98479 -4.12179
813 1 40.6086 15.0662 5.98715 -4.12179
815 1 42.4251 15.9461 4.56389 -4.12179
816 1 42.4251 15.9461 7.40094 -4.12179
817 1 44.2415 16.8261 5.97768 -4.12179
818 1 45.1498 15.0146 4.55679 -4.12179
819 1 45.1498 15.0146 7.39384 -4.12179
484 1 46.058 17.7061 4.55442 -4.12179
485 1 46.058 17.7061 7.39147 -4.12179
820 1 46.9663 15.8946 5.97057 -4.12179
823 1 48.7827 16.7745 4.54731 -4.12179
824 1 48.7827 16.7745 7.38436 -4.12179
825 1 49.691 14.9631 5.96347 -4.12179
492 1 50.5992 17.6545 5.9611 -4.12178
828 1 51.5075 15.843 4.54021 -4.12179
829 1 51.5075 15.843 7.37726 -4.12179
827 1 53.324 16.723 5.95399 -4.12177
496 1 55.1404 17.6029 4.53073 -4.12176
497 1 55.1404 17.6029 7.36779 -4.12176
830 1 54.2322 14.9115 4.5331 -4.12187
831 1 54.2322 14.9115 7.37015 -4.12187
832 1 56.0487 15.7915 5.94688 -4.1212
835 1 57.865 16.6706 4.52357 -4.12178
836 1 57.865 16.6706 7.36063 -4.12178
501 1 59.6748 17.5635 5.93704 -4.00083
837 1 58.7757 14.8589 5.93993 -4.08817
838 1 60.5807 15.7417 4.51739 -3.91525
839 1 60.5807 15.7417 7.35444 -3.91525
1897 1 62.9748 15.9434 4.49267 -3.89723
1898 1 62.9748 15.9434 7.32972 -3.89723
1899 1 64.8433 16.7371 5.90514 -3.91012
1900 1 65.7827 14.9897 4.48195 -3.99193
1901 1 65.7827 14.9897 7.319 -3.99193
1902 1 66.5765 17.6417 4.48386 -3.90988
1903 1 66.5765 17.6417 7.32092 -3.90988
1904 1 67.7404 15.6873 5.88775 -4.10296
1905 1 68.8797 17.5489 4.44946 -3.90002
1906 1 68.8797 17.5489 7.28651 -3.90002
1907 1 69.6709 14.8821 4.45245 -4.02531
1908 1 69.6709 14.8821 7.2895 -4.02531
1909 1 70.6222 16.6298 5.86645 -4.04796
1910 1 72.4264 15.7295 4.4437 -4.11515
1911 1 72.4264 15.7295 7.28075 -4.11515
1912 1 73.3221 17.5305 5.85999 -4.12547
1913 1 74.235 14.8196 5.85759 -4.11917
1914 1 75.1377 16.6174 4.43673 -4.12352
1915 1 75.1377 16.6174 7.27378 -4.12352
1916 1 76.9516 15.7051 5.85054 -4.12238
1917 1 78.7649 14.7931 4.42731 -4.122
1918 1 77.8588 17.5002 4.42966 -4.12144
1919 1 78.7649 14.7931 7.26436 -4.122
1920 1 77.8588 17.5002 7.26671 -4.12144
1921 1 79.6716 16.5886 5.84348 -4.12166
1922 1 81.4845 15.6768 4.42024 -4.12174
1923 1 81.4845 15.6768 7.25729 -4.12174
1924 1 82.3909 17.4724 5.83641 -4.12181
1925 1 83.2974 14.7651 5.83406 -4.12177
1926 1 84.2039 16.5607 4.41318 -4.1218
1927 1 84.2039 16.5607 7.25023 -4.1218
1928 1 86.0168 15.6489 5.827 -4.12179
1929 1 86.9233 17.4445 4.40612 -4.12179
1930 1 86.9233 17.4445 7.24317 -4.12179
1931 1 87.8298 14.7371 4.40376 -4.12179
1932 1 88.7363 16.5327 5.81993 -4.12179
1933 1 87.8298 14.7371 7.24081 -4.12179
1934 1 91.4557 17.4165 5.81287 -4.12179
1935 1 90.5492 15.621 4.3967 -4.12179
1936 1 90.5492 15.621 7.23375 -4.12179
1937 1 92.3622 14.7092 5.81051 -4.12179
1938 1 93.2687 16.5048 4.38963 -4.12179
1939 1 93.2687 16.5048 7.22669 -4.12179
1940 1 95.0816 15.593 5.80345 -4.12179
1941 1 95.9881 17.3886 4.38257 -4.12179
1942 1 95.9881 17.3886 7.21962 -4.12179
1943 1 96.8946 14.6812 4.38022 -4.12179
1944 1 97.8011 16.4768 5.79639 -4.12179
