ITEM: TIMESTEP
13225
ITEM: NUMBER OF ATOMS
2927
ITEM: BOX BOUNDS pp pp pp
-2.0174776239694991e+00 1.3559208562396901e+02
1.7541432723851027e-02 2.2244893567276108e+01
7.8240202608196047e-03 1.0552175979739211e+01
ITEM: ATOMS id type x y z c_eng
2397 1 91.9164 1.02785 5.60468 -4.44982
1915 1 95.8157 0.450109 3.84729 -4.44982
1981 1 95.2586 2.12034 5.60468 -4.44982
1496 1 96.9297 2.66656 3.84729 -4.44982
2404 1 97.4868 0.996347 5.60468 -4.44982
1918 1 99.1579 1.54258 3.84729 -4.44982
1502 1 102.5 2.63502 3.84729 -4.44982
1921 1 101.386 0.418596 3.84729 -4.44982
1987 1 100.829 2.0888 5.60468 -4.44982
2410 1 103.057 0.964824 5.60468 -4.44982
1925 1 104.728 1.51105 3.84729 -4.44982
1991 1 104.171 3.18125 5.60468 -4.44982
1508 1 108.071 2.60351 3.84729 -4.44982
1926 1 106.956 0.38708 3.84729 -4.44982
1993 1 106.399 2.05728 5.60468 -4.44982
2414 1 108.628 0.933309 5.60468 -4.44982
1929 1 110.299 1.47954 3.84729 -4.44982
1997 1 109.742 3.14974 5.60468 -4.44982
2000 1 111.97 2.02577 5.60468 -4.44982
1514 1 113.641 2.572 3.84729 -4.44982
1931 1 112.527 0.355572 3.84729 -4.44982
2419 1 114.198 0.901804 5.60468 -4.44982
1934 1 115.869 1.44804 3.84729 -4.44982
2006 1 117.54 1.99427 5.60468 -4.44982
2003 1 115.312 3.11824 5.60468 -4.44982
1519 1 119.211 2.54051 3.84729 -4.44981
1936 1 118.097 0.324068 3.84729 -4.44982
2424 1 119.768 0.870301 5.60468 -4.44982
2010 1 120.883 3.08675 5.60468 -4.44981
1939 1 121.44 1.41656 3.84729 -4.4498
2012 1 123.111 1.96281 5.60468 -4.44979
1941 1 123.668 0.292624 3.84729 -4.44977
1525 1 124.782 2.50894 3.84729 -4.44988
2429 1 125.339 0.838941 5.60468 -4.44971
2016 1 126.453 3.05495 5.60468 -4.45009
1944 1 127.011 1.38488 3.84729 -4.45
1946 1 129.24 0.260898 3.84729 -4.45023
2018 1 128.683 1.93014 5.60468 -4.45099
1531 1 130.348 2.47807 3.84729 -4.44647
2434 1 130.915 0.803172 5.60468 -4.44993
1951 1 132.568 1.35808 3.84729 -4.42145
2022 1 132.014 3.02888 5.60468 -4.41254
1950 1 134.766 0.178663 3.84729 -4.19289
2436 1 134.231 1.93384 5.60468 -4.29412
560 1 -0.715277 4.55739 3.84729 -4.1622
561 1 0.874692 5.1029 5.60468 -4.12212
562 1 -1.25181 6.23922 5.60468 -4.24872
563 1 1.98948 3.5572 3.84729 -4.48515
564 1 3.12321 5.06391 5.60468 -4.1585
565 1 4.66874 4.49045 3.84729 -4.37744
566 1 5.26044 6.18803 5.60468 -4.40473
568 1 6.34976 3.93995 5.60468 -4.43718
567 1 6.90862 5.60094 3.84729 -4.45234
501 1 8.02402 3.37138 3.84729 -4.45016
569 1 8.58264 5.0339 5.60468 -4.45011
570 1 10.2576 4.46477 3.84729 -4.45017
571 1 10.8158 6.12707 5.60468 -4.45
572 1 12.4902 5.55772 3.84729 -4.44989
573 1 11.9328 3.8956 5.60468 -4.44955
507 1 13.6067 3.3258 3.84729 -4.44981
574 1 14.1647 4.98828 5.60468 -4.44974
575 1 15.8388 4.41866 3.84729 -4.44981
576 1 16.3968 6.0811 5.60468 -4.4498
577 1 18.0709 5.51152 3.84729 -4.44981
578 1 17.5129 3.84908 5.60468 -4.44982
511 1 19.187 3.27953 3.84729 -4.44982
579 1 19.7451 4.94195 5.60468 -4.44982
580 1 21.4192 4.3724 3.84729 -4.44982
581 1 21.9773 6.03482 5.60468 -4.44981
582 1 23.0934 3.80284 5.60468 -4.44981
583 1 23.6514 5.46526 3.84729 -4.44981
517 1 24.7675 3.23328 3.84729 -4.44981
584 1 25.3256 4.8957 5.60468 -4.44981
585 1 26.9997 4.32615 3.84729 -4.44981
586 1 27.5577 5.98857 5.60468 -4.44981
588 1 28.6739 3.75659 5.60468 -4.44981
589 1 29.2319 5.41901 3.84729 -4.44981
590 1 30.9061 4.84946 5.60468 -4.44981
591 1 32.5802 4.27991 3.84729 -4.44981
592 1 33.1383 5.94233 5.60468 -4.44981
594 1 34.8124 5.37278 3.84729 -4.44981
595 1 34.2544 3.71036 5.60468 -4.44982
596 1 36.4866 4.80323 5.60468 -4.44982
598 1 38.1607 4.23369 3.84729 -4.44982
599 1 38.7188 5.89611 5.60468 -4.44982
600 1 39.8349 3.66414 5.60468 -4.44982
601 1 40.393 5.32658 3.84729 -4.44982
602 1 42.0671 4.75703 5.60468 -4.44982
604 1 43.7412 4.18748 3.84729 -4.44982
605 1 44.2994 5.84994 5.60468 -4.44982
606 1 45.4153 3.6179 5.60468 -4.44982
607 1 45.9735 5.28039 3.84729 -4.44982
608 1 47.6475 4.71081 5.60468 -4.44983
610 1 49.3215 4.14118 3.84729 -4.44982
611 1 49.8798 5.80372 5.60468 -4.44983
612 1 51.5537 5.23405 3.84729 -4.44983
613 1 50.9953 3.57149 5.60468 -4.44981
614 1 53.2275 4.66429 5.60468 -4.44983
615 1 53.7859 6.32695 3.84731 -4.44985
616 1 54.901 4.09436 3.84732 -4.44975
617 1 55.4596 5.7572 5.60468 -4.44991
618 1 57.1326 5.1871 3.84736 -4.4497
619 1 56.5747 3.52427 5.60468 -4.44962
620 1 58.8056 4.61669 5.60468 -4.44941
622 1 59.3633 6.28029 3.84747 -4.4497
621 1 60.4813 4.04726 3.84727 -4.44958
623 1 61.034 5.7094 5.60468 -4.44675
624 1 62.1618 3.48357 5.60468 -4.45094
625 1 62.71 5.14101 3.84769 -4.43431
626 1 64.4119 4.58465 5.60468 -4.33627
628 1 64.9581 6.22309 3.84833 -4.23081
627 1 66.0305 4.04899 3.84767 -4.21055
1537 1 68.1802 5.13901 3.85192 -4.21733
1954 1 67.6465 3.49251 5.60468 -4.28108
1953 1 69.8886 4.54367 5.60468 -4.31663
1539 1 70.4509 6.2118 3.84812 -4.33943
1469 1 71.9908 3.82998 3.85162 -4.4951
2028 1 71.9778 5.62512 5.60468 -4.1492
1543 1 73.5208 6.1238 3.84763 -4.34738
1959 1 74.0628 4.45602 5.60468 -4.36606
1473 1 75.7591 5.00953 3.84789 -4.44298
1962 1 76.3167 3.34078 5.60468 -4.43871
1476 1 77.9904 3.88485 3.84744 -4.44956
2034 1 77.4408 5.55216 5.60468 -4.44504
1548 1 79.105 6.1024 3.84728 -4.45048
1966 1 79.6639 4.43011 5.60468 -4.4489
1479 1 81.333 4.97759 3.84728 -4.44992
1968 1 81.8906 3.30679 5.60468 -4.44957
1481 1 83.5611 3.8535 3.84729 -4.44981
1553 1 84.6744 6.07021 3.84728 -4.44984
2039 1 83.0034 5.52401 5.60468 -4.44991
1972 1 85.2318 4.39989 5.60468 -4.44985
1486 1 86.9028 4.94615 3.84728 -4.44983
1973 1 87.46 3.27586 5.60468 -4.44983
2044 1 88.5739 5.49236 5.60468 -4.44982
1487 1 89.131 3.82212 3.84728 -4.44982
1558 1 90.245 6.03857 3.84729 -4.44982
1977 1 90.8021 4.36834 5.60468 -4.44982
1491 1 92.4732 4.91456 3.84729 -4.44982
1980 1 93.0304 3.24434 5.60468 -4.44982
2051 1 94.1444 5.46076 5.60468 -4.44982
1494 1 94.7015 3.79055 3.84729 -4.44982
1564 1 95.8156 6.00696 3.84729 -4.44982
1983 1 96.3726 4.33677 5.60468 -4.44982
1497 1 98.0438 4.88298 3.84729 -4.44982
1986 1 98.6008 3.21278 5.60468 -4.44982
1500 1 100.272 3.759 3.84729 -4.44982
2056 1 99.7149 5.42919 5.60468 -4.44982
1570 1 101.386 5.97541 3.84729 -4.44982
1989 1 101.943 4.30522 5.60468 -4.44982
1504 1 103.614 4.85144 3.84729 -4.44982
2062 1 105.285 5.39767 5.60468 -4.44982
1506 1 105.842 3.72747 3.84729 -4.44982
1576 1 106.957 5.9439 3.84729 -4.44982
1995 1 107.514 4.2737 5.60468 -4.44982
1510 1 109.185 4.81993 3.84729 -4.44982
1511 1 111.413 3.69597 3.84729 -4.44982
2068 1 110.856 5.36616 5.60468 -4.44982
1581 1 112.527 5.9124 3.84729 -4.44982
2001 1 113.084 4.2422 5.60468 -4.44982
1517 1 114.755 4.78844 3.84729 -4.44982
1516 1 116.983 3.66447 3.84729 -4.44982
2074 1 116.426 5.33467 5.60468 -4.44982
1521 1 120.326 4.75693 3.84729 -4.44983
1588 1 118.097 5.8809 3.84729 -4.44982
2007 1 118.654 4.21071 5.60468 -4.44982
1523 1 122.554 3.63295 3.84729 -4.44984
2079 1 121.997 5.30316 5.60468 -4.44983
1594 1 123.668 5.84946 3.84729 -4.44977
1527 1 125.895 4.72558 3.84729 -4.44969
2013 1 124.225 4.17914 5.60468 -4.44988
1529 1 128.123 3.60183 3.84729 -4.44957
1600 1 129.24 5.81774 3.84729 -4.45023
2085 1 127.566 5.27216 5.60468 -4.44956
1533 1 131.468 4.69281 3.84729 -4.43607
2019 1 129.793 4.14918 5.60468 -4.44682
2089 1 130.915 6.36001 5.60468 -4.44993
1535 1 133.727 3.57603 3.84729 -4.2371
1603 1 134.766 5.7355 3.84729 -4.19289
2093 1 133.156 5.22819 5.60468 -4.3377
629 1 0.470253 6.80011 3.84729 -4.31837
630 1 -0.113002 8.48075 5.60468 -4.24515
631 1 -1.74775 7.96469 3.84729 -4.18994
632 1 3.52437 6.75433 3.84729 -4.35604
633 1 1.99137 7.3328 5.60468 -4.15687
634 1 1.98949 9.11404 3.84729 -4.48515
635 1 4.09932 8.41461 5.60468 -4.35404
636 1 5.7854 7.83403 3.84729 -4.44291
637 1 6.34976 9.49679 5.60468 -4.43718
638 1 9.14241 6.69636 3.84729 -4.4506
639 1 7.47401 7.2699 5.60468 -4.44419
640 1 8.02402 8.92822 3.84729 -4.45016
641 1 9.70174 8.36025 5.60468 -4.44876
642 1 11.3746 7.78971 3.84729 -4.44992
644 1 11.9328 9.45244 5.60468 -4.44955
643 1 13.0484 7.22011 5.60468 -4.44988
645 1 14.7226 6.65062 3.84729 -4.44984
646 1 13.6067 8.88263 3.84729 -4.44981
647 1 15.2807 8.31304 5.60468 -4.44984
648 1 16.9548 7.7435 3.84729 -4.44982
650 1 17.5129 9.40592 5.60468 -4.44982
649 1 18.629 7.17395 5.60468 -4.44981
651 1 20.3031 6.60438 3.84729 -4.44981
652 1 19.187 8.83636 3.84729 -4.44982
653 1 20.8612 8.26681 5.60468 -4.44981
654 1 22.5353 7.69724 3.84729 -4.44981
655 1 23.0933 9.35967 5.60468 -4.44981
657 1 24.2094 7.12768 5.60468 -4.44981
656 1 24.7675 8.79011 3.84729 -4.44981
587 1 25.8836 6.55812 3.84729 -4.44981
658 1 26.4416 8.22055 5.60468 -4.44981
659 1 28.1158 7.65099 3.84729 -4.44981
660 1 28.6738 9.31341 5.60468 -4.44981
662 1 29.7899 7.08143 5.60468 -4.44981
661 1 30.348 8.74385 3.84729 -4.44981
593 1 31.4641 6.51188 3.84729 -4.44981
663 1 32.0221 8.17429 5.60468 -4.44981
664 1 33.6963 7.60474 3.84729 -4.44981
665 1 34.2543 9.26715 5.60468 -4.44981
666 1 35.3705 7.03519 5.60468 -4.44981
667 1 35.9285 8.6976 3.84729 -4.44981
597 1 37.0446 6.46565 3.84729 -4.44982
668 1 37.6027 8.12806 5.60468 -4.44981
669 1 39.2768 7.55853 3.84729 -4.44982
670 1 39.8349 9.22093 5.60468 -4.44981
671 1 40.951 6.989 5.60468 -4.44982
672 1 41.5091 8.65141 3.84729 -4.44981
603 1 42.6252 6.41947 3.84729 -4.44982
673 1 43.1833 8.08189 5.60468 -4.44982
674 1 44.8575 7.51238 3.84729 -4.44982
675 1 45.4156 9.17479 5.60468 -4.44982
676 1 46.5316 6.94286 5.60468 -4.44982
677 1 47.0898 8.60529 3.84729 -4.44982
609 1 48.2058 6.37331 3.84728 -4.44983
678 1 48.764 8.03579 5.60468 -4.44983
679 1 50.4381 7.46625 3.84728 -4.44983
680 1 50.9964 9.12874 5.60468 -4.44983
682 1 52.6705 8.55923 3.84727 -4.44984
683 1 52.1121 6.89665 5.60468 -4.44984
684 1 54.3444 7.98968 5.60468 -4.44985
685 1 56.0182 7.42003 3.84734 -4.44988
686 1 56.5766 9.08299 5.60468 -4.44986
688 1 57.6918 6.85061 5.60468 -4.45022
689 1 58.2504 8.51346 3.84735 -4.44989
690 1 59.925 7.94541 5.60468 -4.45139
692 1 61.5923 7.37458 3.84772 -4.44682
693 1 62.1631 9.04289 5.60468 -4.45144
694 1 63.2573 6.80045 5.60468 -4.41281
695 1 63.8171 8.46632 3.84713 -4.4214
696 1 65.4804 7.86995 5.60468 -4.29619
1536 1 67.0994 7.32586 3.84851 -4.20686
2095 1 67.643 9.05885 5.60468 -4.28544
1607 1 69.3168 8.47987 3.84233 -4.34754
2025 1 68.6813 6.76213 5.60468 -4.29313
2029 1 70.8359 7.89504 5.60468 -4.16192
1611 1 71.9909 9.38634 3.84203 -4.49352
2030 1 73.0921 7.82488 5.60468 -4.16918
1613 1 74.6399 8.37312 3.84646 -4.37775
2032 1 75.2309 6.66549 5.60468 -4.40761
1545 1 76.8752 7.22965 3.84723 -4.45198
2104 1 76.3144 8.89908 5.60468 -4.43932
2035 1 78.5451 7.77336 5.60468 -4.45043
1618 1 77.9879 9.44324 3.84689 -4.44963
1619 1 80.2172 8.31866 3.84719 -4.45003
2037 1 80.7747 6.6484 5.60468 -4.45008
1550 1 82.4459 7.19434 3.84726 -4.44988
2110 1 81.8892 8.8644 5.60468 -4.44957
2040 1 84.1173 7.74041 5.60468 -4.44976
1624 1 83.56 9.41075 3.84729 -4.44983
1625 1 85.7884 8.28664 3.84729 -4.44982
2042 1 86.3456 6.61639 5.60468 -4.4498
2115 1 87.4596 8.83279 5.60468 -4.44983
1555 1 88.0167 7.16259 3.84729 -4.44982
2045 1 89.6879 7.70876 5.60468 -4.44982
1629 1 89.1309 9.37892 3.84729 -4.44982
1561 1 91.3591 8.25493 3.84729 -4.44982
1560 1 93.5874 7.13094 3.84729 -4.44982
2047 1 91.9162 6.58475 5.60468 -4.44982
2121 1 93.0304 8.8011 5.60468 -4.44982
1634 1 94.7016 9.3473 3.84729 -4.44982
2050 1 95.2585 7.67713 5.60468 -4.44982
1567 1 96.9297 8.22334 3.84729 -4.44982
2053 1 97.4867 6.55316 5.60468 -4.44982
1566 1 99.1579 7.09937 3.84729 -4.44982
2126 1 98.6009 8.76955 5.60468 -4.44982
1640 1 100.272 9.31578 3.84729 -4.44982
1571 1 102.5 8.19182 3.84729 -4.44982
2057 1 100.829 7.64559 5.60468 -4.44982
2060 1 103.057 6.52163 5.60468 -4.44982
1573 1 104.728 7.06786 3.84729 -4.44982
2130 1 104.171 8.73805 5.60468 -4.44982
1645 1 105.842 9.28429 3.84729 -4.44982
1577 1 108.071 8.16032 3.84729 -4.44982
2063 1 106.399 7.61409 5.60468 -4.44982
2066 1 108.628 6.49013 5.60468 -4.44982
1579 1 110.299 7.03636 3.84729 -4.44982
1650 1 111.413 9.2528 3.84729 -4.44982
2135 1 109.742 8.70656 5.60468 -4.44982
2069 1 111.97 7.5826 5.60468 -4.44982
1583 1 113.641 8.12884 3.84729 -4.44982
2072 1 114.198 6.45863 5.60468 -4.44982
1585 1 115.869 7.00487 3.84729 -4.44982
1655 1 116.983 9.22131 3.84729 -4.44982
2140 1 115.312 8.67507 5.60468 -4.44982
2075 1 117.54 7.55111 5.60468 -4.44982
1590 1 119.211 8.09735 3.84729 -4.44981
2077 1 119.768 6.42714 5.60468 -4.44982
2147 1 120.883 8.64359 5.60468 -4.44981
1591 1 121.44 6.97339 3.84729 -4.4498
1661 1 122.554 9.18979 3.84729 -4.44984
2081 1 123.111 7.51965 5.60468 -4.44979
2083 1 125.339 6.39578 5.60468 -4.44971
1596 1 124.782 8.06578 3.84729 -4.44988
2153 1 126.453 8.61179 5.60468 -4.45009
1597 1 127.011 6.94172 3.84729 -4.45
1666 1 128.123 9.15867 3.84729 -4.44957
2087 1 128.683 7.48698 5.60468 -4.45099
1602 1 130.348 8.03491 3.84729 -4.44647
2159 1 132.014 8.58572 5.60468 -4.41254
1604 1 132.568 6.91492 3.84729 -4.42145
1672 1 133.727 9.13287 3.84729 -4.2371
2092 1 134.231 7.49068 5.60468 -4.29412
698 1 -0.715276 10.1142 3.84729 -4.1622
699 1 0.874694 10.6597 5.60468 -4.12212
700 1 0.470254 12.3569 3.84729 -4.31837
701 1 -1.25181 11.7961 5.60468 -4.24872
702 1 3.52437 12.3112 3.84729 -4.35604
703 1 3.12321 10.6208 5.60468 -4.1585
705 1 4.66874 10.0473 3.84729 -4.37744
706 1 5.26044 11.7449 5.60468 -4.40473
707 1 6.90863 11.1578 3.84729 -4.45234
709 1 9.14241 12.2532 3.84729 -4.4506
710 1 8.58264 10.5907 5.60468 -4.45011
711 1 10.2576 10.0216 3.84729 -4.45017
712 1 10.8158 11.6839 5.60468 -4.45
713 1 12.4902 11.1146 3.84729 -4.44989
715 1 14.1647 10.5451 5.60468 -4.44974
717 1 14.7226 12.2075 3.84729 -4.44984
716 1 15.8388 9.9755 3.84729 -4.44981
718 1 16.3968 11.6379 5.60468 -4.4498
719 1 18.0709 11.0684 3.84729 -4.44981
721 1 19.7451 10.4988 5.60468 -4.44982
722 1 20.3031 12.1612 3.84729 -4.44981
723 1 21.4192 9.92923 3.84729 -4.44982
724 1 21.9773 11.5917 5.60468 -4.44981
725 1 23.6514 11.0221 3.84729 -4.44981
726 1 24.2094 12.6845 5.60468 -4.44981
727 1 25.3255 10.4525 5.60468 -4.44981
728 1 25.8836 12.115 3.84729 -4.44981
729 1 26.9997 9.88297 3.84729 -4.44981
730 1 27.5577 11.5454 5.60468 -4.44981
731 1 29.2319 10.9758 3.84729 -4.44981
732 1 29.7899 12.6383 5.60468 -4.44981
733 1 30.906 10.4063 5.60468 -4.44981
734 1 31.464 12.0687 3.84729 -4.44981
735 1 32.5801 9.83671 3.84729 -4.44981
736 1 33.1382 11.4991 5.60468 -4.44981
737 1 34.8123 10.9296 3.84729 -4.44981
739 1 35.3703 12.592 5.60468 -4.44981
738 1 36.4865 10.36 5.60468 -4.44981
740 1 37.0445 12.0224 3.84729 -4.44981
741 1 38.1607 9.79047 3.84729 -4.44981
742 1 38.7187 11.4529 5.60468 -4.44981
743 1 40.3929 10.8833 3.84729 -4.44981
746 1 40.9509 12.5457 5.60468 -4.44981
744 1 42.6251 11.9762 3.84729 -4.44981
745 1 42.0671 10.3138 5.60468 -4.44981
747 1 43.7413 9.74429 3.84729 -4.44981
748 1 44.2993 11.4067 5.60468 -4.44981
749 1 45.9736 10.8372 3.84729 -4.44981
750 1 46.5315 12.4995 5.60468 -4.44981
752 1 47.6479 10.2677 5.60468 -4.44982
751 1 48.2059 11.93 3.84729 -4.44981
681 1 49.3222 9.69822 3.84728 -4.44983
753 1 49.8802 11.3606 5.60468 -4.44982
754 1 51.5546 10.7912 3.84727 -4.44983
755 1 52.1126 12.4535 5.60468 -4.44983
756 1 53.2288 10.2218 5.60468 -4.44984
757 1 53.7871 11.8842 3.84719 -4.44984
687 1 54.9028 9.65238 3.84719 -4.44985
758 1 55.4612 11.315 5.60468 -4.44983
759 1 57.1351 10.7458 3.84689 -4.44986
760 1 57.6935 12.4083 5.60468 -4.44981
761 1 58.8084 10.1767 5.60468 -4.44996
762 1 59.3672 11.8393 3.84607 -4.44998
691 1 60.4827 9.60688 3.84725 -4.44946
763 1 61.0389 11.27 5.60468 -4.44847
764 1 62.7115 10.6992 3.84651 -4.43415
765 1 63.2674 12.3597 5.60468 -4.41786
766 1 64.9548 11.7739 3.84038 -4.21775
767 1 64.4153 10.1441 5.60468 -4.33813
697 1 66.0283 9.60446 3.84464 -4.20939
1610 1 68.1734 10.6944 3.8344 -4.20825
2164 1 68.6449 12.3178 5.60468 -4.1855
2097 1 69.8704 10.1089 5.60468 -4.30597
1679 1 70.4353 11.753 3.85112 -4.32629
2100 1 71.9738 11.1678 5.60468 -4.15361
1682 1 73.5159 11.681 3.84622 -4.34872
2102 1 74.0642 10.0158 5.60468 -4.36277
1615 1 75.7559 10.568 3.84588 -4.44285
2170 1 75.23 12.2225 5.60468 -4.40593
2105 1 77.4383 11.1095 5.60468 -4.445
1688 1 79.1029 11.6599 3.84712 -4.45057
2108 1 79.6619 9.98798 5.60468 -4.44881
1621 1 81.3316 10.5351 3.84727 -4.44993
2177 1 80.7735 12.2055 5.60468 -4.45018
1693 1 84.6742 11.6269 3.84731 -4.44984
2111 1 83.0026 11.081 5.60468 -4.44994
2114 1 85.2312 9.95686 5.60468 -4.44986
1628 1 86.9026 10.5029 3.84729 -4.44983
2182 1 86.3458 12.173 5.60468 -4.44979
2118 1 88.5739 11.049 5.60468 -4.44981
1699 1 90.2452 11.5952 3.84728 -4.44981
2119 1 90.8021 9.92507 5.60468 -4.44982
1632 1 92.4734 10.4713 3.84729 -4.44982
2188 1 91.9164 12.1414 5.60468 -4.44982
2123 1 94.1446 11.0175 5.60468 -4.44982
1704 1 93.5876 12.6876 3.84729 -4.44982
1706 1 95.8158 11.5637 3.84729 -4.44982
2124 1 96.3727 9.89351 5.60468 -4.44982
2194 1 97.4869 12.1099 5.60468 -4.44982
1637 1 98.0439 10.4397 3.84729 -4.44982
1710 1 99.158 12.6562 3.84729 -4.44982
2127 1 99.715 10.986 5.60468 -4.44982
1712 1 101.386 11.5322 3.84729 -4.44982
2129 1 101.943 9.86201 5.60468 -4.44982
2201 1 103.057 12.0784 5.60468 -4.44982
1643 1 103.614 10.4082 3.84729 -4.44982
2132 1 105.285 10.9545 5.60468 -4.44982
1716 1 104.728 12.6247 3.84729 -4.44982
1717 1 106.957 11.5007 3.84729 -4.44982
2134 1 107.514 9.83052 5.60468 -4.44982
2207 1 108.628 12.047 5.60468 -4.44982
1648 1 109.185 10.3768 3.84729 -4.44982
2137 1 110.856 10.923 5.60468 -4.44982
1722 1 110.299 12.5932 3.84729 -4.44982
1723 1 112.527 11.4692 3.84729 -4.44982
2139 1 113.084 9.79904 5.60468 -4.44982
2213 1 114.198 12.0155 5.60468 -4.44982
1652 1 114.755 10.3453 3.84729 -4.44982
2142 1 116.426 10.8915 5.60468 -4.44982
1727 1 115.869 12.5617 3.84729 -4.44982
1657 1 120.326 10.3138 3.84729 -4.44983
1658 1 118.097 11.4377 3.84729 -4.44982
2144 1 118.654 9.76755 5.60468 -4.44982
2218 1 119.768 11.984 5.60468 -4.44982
1732 1 121.44 12.5302 3.84729 -4.4498
2148 1 121.997 10.86 5.60468 -4.44983
1664 1 123.668 11.4063 3.84729 -4.44977
1663 1 125.895 10.2824 3.84729 -4.44969
2150 1 124.225 9.73598 5.60468 -4.44988
2223 1 125.339 11.9526 5.60468 -4.44971
1668 1 129.24 11.3746 3.84729 -4.45023
1738 1 127.011 12.4986 3.84729 -4.45
2154 1 127.566 10.829 5.60468 -4.44956
1670 1 131.468 10.2496 3.84729 -4.43607
2157 1 129.793 9.70602 5.60468 -4.44682
2227 1 130.915 11.9168 5.60468 -4.44993
1743 1 132.568 12.4718 3.84729 -4.42145
1674 1 134.766 11.2923 3.84729 -4.19289
2160 1 133.156 10.785 5.60468 -4.3377
768 1 -0.113002 14.0376 5.60468 -4.24515
769 1 -0.715275 15.6711 3.84729 -4.1622
770 1 -1.74775 13.5215 3.84729 -4.18994
704 1 1.99138 12.8896 5.60468 -4.15687
771 1 1.98949 14.6709 3.84729 -4.48515
772 1 4.09932 13.9715 5.60468 -4.35404
773 1 4.66874 15.6041 3.84729 -4.37744
774 1 5.7854 13.3909 3.84729 -4.44291
775 1 6.34976 15.0536 5.60468 -4.43718
708 1 7.47402 12.8267 5.60468 -4.44419
776 1 8.02403 14.4851 3.84729 -4.45016
777 1 9.70174 13.9171 5.60468 -4.44876
778 1 10.2576 15.5784 3.84729 -4.45017
779 1 11.3746 13.3465 3.84729 -4.44992
780 1 11.9328 15.0093 5.60468 -4.44955
714 1 13.0484 12.7769 5.60468 -4.44988
781 1 13.6067 14.4395 3.84729 -4.44981
783 1 15.2807 13.8699 5.60468 -4.44984
782 1 15.8388 15.5323 3.84729 -4.44981
784 1 16.9548 13.3003 3.84729 -4.44982
785 1 17.5129 14.9628 5.60468 -4.44982
720 1 18.629 12.7308 5.60468 -4.44981
786 1 19.187 14.3932 3.84729 -4.44982
788 1 20.8612 13.8236 5.60468 -4.44981
787 1 21.4192 15.4861 3.84729 -4.44982
790 1 22.5353 13.2541 3.84729 -4.44981
791 1 23.0934 14.9165 5.60468 -4.44981
792 1 24.7675 14.3469 3.84729 -4.44981
794 1 26.9997 15.4398 3.84729 -4.44981
795 1 26.4416 13.7774 5.60468 -4.44981
796 1 28.1158 13.2078 3.84729 -4.44981
797 1 28.6738 14.8702 5.60468 -4.44981
798 1 30.3479 14.3007 3.84729 -4.44981
800 1 32.0221 13.7311 5.60468 -4.44981
801 1 32.5801 15.3935 3.84729 -4.44981
802 1 33.6962 13.1615 3.84729 -4.44981
803 1 34.2542 14.824 5.60468 -4.44981
804 1 35.9284 14.2544 3.84729 -4.44981
806 1 37.6025 13.6848 5.60468 -4.44981
807 1 38.1605 15.3472 3.84729 -4.44981
808 1 39.2767 13.1153 3.84729 -4.44981
809 1 39.8347 14.7777 5.60468 -4.44981
810 1 41.5088 14.2081 3.84729 -4.44981
811 1 42.0668 15.8705 5.60468 -4.44981
812 1 43.741 15.3009 3.84728 -4.44981
813 1 43.183 13.6386 5.60468 -4.44981
814 1 44.8573 13.069 3.84729 -4.44981
815 1 45.4152 14.7314 5.60468 -4.44981
816 1 47.0894 14.1619 3.84729 -4.44981
817 1 47.6473 15.8242 5.60468 -4.4498
818 1 48.7638 13.5924 5.60468 -4.44981
819 1 49.3216 15.2547 3.8473 -4.4498
820 1 50.4381 13.0229 3.8473 -4.44981
821 1 50.996 14.6852 5.60468 -4.44981
822 1 52.6704 14.1158 3.84731 -4.44981
824 1 53.2283 15.7781 5.60468 -4.44984
823 1 54.345 13.5465 5.60468 -4.44984
825 1 54.9027 15.2087 3.84727 -4.44982
826 1 56.0196 12.9774 3.84689 -4.44982
827 1 56.5774 14.6392 5.60468 -4.44987
828 1 58.2522 14.0703 3.84605 -4.44972
831 1 58.8091 15.7312 5.60468 -4.45013
829 1 60.4843 15.1622 3.84442 -4.44944
830 1 59.925 13.501 5.60468 -4.44999
832 1 61.5986 12.9321 3.84493 -4.44785
833 1 62.154 14.5925 5.60468 -4.44586
834 1 63.8263 14.0197 3.85151 -4.41356
837 1 64.3683 15.6922 5.60468 -4.27516
835 1 65.5112 13.4064 5.60468 -4.18357
836 1 66.0727 15.1381 3.95966 -4.11232
1675 1 67.0923 12.8797 3.85138 -4.07493
1677 1 69.2529 14.0293 3.90327 -4.23518
2232 1 69.8838 15.6473 5.60468 -4.20368
2167 1 70.8409 13.4234 5.60468 -4.12538
1747 1 71.9986 14.9466 3.8617 -4.49025
2168 1 73.0943 13.3749 5.60468 -4.16306
2237 1 74.0598 15.5711 5.60468 -4.36894
1684 1 74.6348 13.929 3.84342 -4.38062
1685 1 76.8722 12.7869 3.84638 -4.45192
2173 1 76.3102 14.4551 5.60468 -4.44091
1755 1 77.9874 14.999 3.84741 -4.44972
2174 1 78.5429 13.33 5.60468 -4.45081
2243 1 79.6627 15.5437 5.60468 -4.44865
1689 1 80.2169 13.8751 3.84741 -4.45005
1692 1 82.4458 12.751 3.84735 -4.44987
2178 1 81.8897 14.4207 5.60468 -4.44949
1761 1 83.5609 14.967 3.84732 -4.44979
2181 1 84.1176 13.2969 5.60468 -4.44972
1696 1 85.789 13.8431 3.84729 -4.4498
2250 1 85.2321 15.5132 5.60468 -4.44984
